CF	ID	Name
C14H14O7	C17017	Cyclic dehypoxanthine futalosine
C11H8O4	C17018	"1,4-Dihydroxy-6-naphthoate"
C15H15NO	C17019	Navenone A
C16H16O	C17020	Navenone B
C35H60O10	C17024	Mosesin 4
C24H34O7	C17029	Nigakilactone C
C24H34O8	C17030	Nigakilactone E
C22H32O7	C17031	Nigakilactone F
C21H30O7	C17036	Nigakilactone N
C39H62O12	C17038	Ophiopogonin B
C41H64O13	C17041	Ophiopogonin A
C44H70O16	C17042	Ophiopogonin D
C33H52O5	C17044	Pachymic acid
C16H12O5	C17045	Physcion
C20H24NO4	C17046	Phellodendrine
C27H34O11	C17048	Forsythin
C26H34O8	C17049	Picrasin A
C21H28O6	C17050	Picrasin B
C22H30O7	C17052	Picrasin E
C22H30O8	C17053	Picrasin F
C21H28O7	C17054	Picrasin G
C21H20O11	C17056	Plantaginin
C26H28O13	C17057	Puerarin xyloside
C12H20NO2	C17063	Salicifoline
C24H32O7	C17064	Schizandrin
C16H24O11	C17066	Shanzhiside
C21H34O11	C17068	Valerosidatum
C16H22O9	C17071	Sweroside
C24H34O5	C17072	Telocinobufagin
C33H54O8	C17074	Timosaponin A-I
C39H64O13	C17075	Timosaponin A-III
C13H26O2	C17076	Tridecanoic acid
C18H19NO3	C17077	Tuduranine
C20H16NO4	C17083	Worenine
C16H25NO	C17091	alpha-Sanshool
C24H18N2O4	C17097	Caulerpin
C7H6N2O6	C17101	"3,5-Dinitroguaiacol"
C30H52O	C17123	epi-Friedelanol
C17H16O6	C17126	Neobyakangelicol
C16H22N2O14P2	C17139	"dTDP-3,4-dioxo-2,6-dideoxy-L-glucose"
C30H26O13	C17140	Tribuloside
C8H18O	C17144	3-Octanol
C8H16O	C17145	3-Octanone
C5H13N3O	C17146	4-Guanidino-1-butanol
C16H18O9	C17147	Neochlorogenic acid
C25H36O5	C17156	Manoalide
C17H30O4	C17158	Plakortic acid
C29H52O12S3	C17159	Halistanol sulfate
C3H6O6S	C17205	(R)-2-O-Sulfolactate
C5H4N2O3	C17206	Uracil 5-carbaldehyde
C10H17N7O5	C17208	Neosaxitoxin
C6H10O3S	C17211	2-Oxo-5-methylthiopentanoic acid
C7H12O5S	C17212	3-(2'-Methylthio)ethylmalic acid
C6H13NO2S	C17213	Homomethionine
C8H14O5S	C17215	3-(3'-Methylthio)propylmalic acid
C7H12O3S	C17216	2-Oxo-6-methylthiohexanoic acid
C7H15NO2S	C17217	Dihomomethionine
C9H16O5S	C17219	3-(4'-Methylthio)butylmalic acid
C8H14O3S	C17220	2-Oxo-7-methylthioheptanoic acid
C8H17NO2S	C17221	Trihomomethionine
C10H18O5S	C17223	3-(5'-Methylthio)pentylmalic acid
C9H16O3S	C17224	2-Oxo-8-methylthiooctanoic acid
C9H19NO2S	C17225	Tetrahomomethionine
C11H20O5S	C17227	3-(6'-Methylthio)hexylmalic acid
C10H18O3S	C17228	2-Oxo-9-methylthiononanoic acid
C10H21NO2S	C17229	Pentahomomethionine
C12H22O5S	C17231	3-(7'-Methylthio)heptylmalic acid
C11H20O3S	C17232	2-Oxo-10-methylthiodecanoic acid
C11H23NO2S	C17233	Hexahomomethionine
C9H11NO	C17236	3-Phenylpropionaldoxim
C11H14N2O3S	C17237	S-(Phenylacetothiohydroximoyl)-L-cysteine
C11H14N2O4S	C17238	S-(Hydroxyphenylacetothiohydroximoyl)-L-cysteine
C8H9NO2S	C17239	p-Hydroxyphenylacetothiohydroximate
C14H19NO7S	C17240	p-Hydroxybenzyldesulphoglucosinolate
C5H11NOS	C17241	4-Methylthiobutanaldoxime
C8H16N2O3S2	C17242	S-(4-Methylthiobutylthiohydroximoyl)-L-cysteine
C5H11NOS2	C17243	4-Methylthiobutylthiohydroximate
C11H21NO6S2	C17244	3-Methylthiopropyl-desulfoglucosinolate
C6H13NOS	C17245	5-Methylthiopentanaldoxime
C12H23NO6S2	C17248	4-Methylthiobutyl-desulfoglucosinolate
C8H17NOS	C17249	7-Methylthioheptanaldoxime
C14H27NO9S3	C17250	Glucolesquerellin
C9H19NOS	C17251	8-Methylthiooctanaldoxime
C15H29NO9S3	C17252	7-Methylthioheptyl glucosinolate
C16H31NO9S3	C17254	8-Methylthiooctyl glucosinolate
C11H21NO9S2	C17256	2-Methylpropyl glucosinolate
C12H23NO9S2	C17257	2-Methylbutyl glucosinolate
C10H17N3O6S2	C17267	S-Sulfanylglutathione
C9H8O2	C17268	Pyruvophenone
C16H31NO10S3	C17271	Glucohirsutin
C17H33NO10S3	C17272	Glucoarabin
C15H21NO10S2	C17274	Glucobarbarin
C10H19NO10S2	C17275	Glucosisymbrin
C20H21NO3S	C17303	AL-321
C20H27N3O5	C17309	Cilazaprilat
C15H23N3O14P2	C17326	"CDP-4-dehydro-3,6-dideoxy-D-glucose epimer"
C15H25N3O14P2	C17327	CDP-ascarylose
C15H22N2O16P2	C17328	UDP-4-keto-rhamnose
C48H80N7O20P3S	C17343	"(25S)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA"
C48H80N7O19P3S	C17346	"(25S)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA"
CH5N3	C17349	Guanidine
C23H24N4O9	C17350	Nocardicin B
C23H26N4O8	C17352	Isonocardicin C
C23H23N3O9	C17353	Nocardicin D
C19H17N3O7	C17354	Nocardicin F
C19H19N3O6	C17355	Nocardicin G
C6H9NO3	C17357	2-Hydroxymethylclavam
C6H7NO4	C17358	Clavam-2-carboxylate
C8H12N2O5	C17359	8-Hydroxyalanylclavam
C8H12N2O4	C17360	Alanylclavam
C13H22N4O8	C17363	Clavamycin C
C13H21N3O6	C17364	Clavamycin D
C10H14N2O4S	C17369	Northienamycin
C13H18N2O4S	C17370	PS-5
C20H31N3O8S	C17374	OA-6129 B2
C20H33N3O8S	C17375	OA-6129 D
C21H35N3O8S	C17376	OA-6129 E
C18H19N3O2	C17380	Diacetylaminoazotoluene
C6H10FeO6	C17382	Ferrous lactate
C38H42N2O6	C17387	Cycleanine
C6H10O6Zn	C17389	Zinc lactate
C22H24O10	C17391	Sakuranin
C15H24N4O7	C17395	Clavamycin F
C13H18N2O5S	C17397	Epithienamycin C
C13H16N2O5S	C17398	Epithienamycin D
C13H18N2O8S2	C17399	Epithienamycin F
C14H16N2O6S	C17400	Asparenomycin A
C14H20N2O4S	C17402	Penicillin F
C16H26N2O4S	C17403	Penicillin K
C16H18N2O5S	C17404	Penicillin X
C13H18N2O4S2	C17405	Penicillin O
C9H14N5O4P	C17407	Tenofovir
C29H38N2O4	C17411	o-Methylpsychotrine
C16H16O5	C17412	Shikonin
C15H26N2	C17418	Genisteine
C30H50O4	C17419	Soyasapogenol A
C30H50O3	C17421	Soyasapogenol F
C31H52O3	C17423	Soyasapogenol D
C15H16O2	C17424	Lindenenone
C15H16O3	C17425	Linderalactone
C21H32O12	C17428	Kanokoside A
C21H34O12	C17429	Kanokoside B
C27H42O17	C17430	Kanokoside C
C27H44O16	C17431	Kanokoside D
C23H48	C17433	Tricosane
C30H52O7P2	C17434	"di-trans,poly-cis-Hexaprenyl diphosphate"
C25H44O7P2	C17435	"di-trans,poly-cis-Pentaprenyl diphosphate"
C35H60O7P2	C17436	"di-trans,poly-cis-Heptaprenyl diphosphate"
C40H68O7P2	C17437	"di-trans,poly-cis-Octaprenyl diphosphate"
C45H76O7P2	C17438	"di-trans,poly-cis-Nonaprenyl diphosphate"
C20H38O7P2	C17439	Dihydrogeranylgeranyl diphosphate
C20H40O7P2	C17440	Tetrahydrogeranylgeranyl diphosphate
C26H32O7	C17445	Kuraridinol
C26H30O6	C17446	Kurarinone
C17H24O	C17447	"(3S,9Z)-1,9-Heptadecadiene-4,6-diyn-3-ol"
C19H34O8	C17451	Rehmaionoside B
C19H32O8	C17452	Rehmaionoside C
C10H12O4	C17455	Paeonilactone B
C17H18O6	C17456	Paeonilactone C
C23H28O11	C17457	Albiflorin
C27H24O18	C17458	Gallotannin
C30H50O5	C17459	Alisol A
C30H48O4	C17460	Alisol B
C15H23NO2	C17463	Nupharidine
C15H25NO2	C17464	Nupharamine
C32H40O19	C17466	Parishin C
C7H8O2	C17467	p-Hydroxybenzyl alcohol
C51H82O21	C17469	Pseudoprotodioscin
C45H74O18	C17470	Asparasaponin II
C19H16O6	C17473	Methylophiopogonone A
C18H16O6	C17475	Ophiopogonanone A
C26H34O13	C17476	Osthenol-7-O-beta-D-gentiobioside
C19H20O5	C17482	(-)-Deltoin
C21H26O10	C17484	sec-o-Glucosylhamaudol
C21H34O4	C17496	(10)-Gingerol
C6H5NO	C17500	"6-Iminocyclohexa-2,4-dienone"
C17H16O5	C17503	Cnidilin
C25H32O10	C17507	Palmatoside G
C38H54O19	C17513	trans-Crocetin (beta-D-glucosyl) (beta-D-gentibiosyl) ester
C17H35NO	C17515	Capsi-amide
C29H30O14	C17519	Amaroswerin
C21H20O13	C17520	11-o-Galloylbergenin
C34H26O23	C17521	Mallotinic acid
C29H44O10	C17523	Panogenin-3-o-alpha-L-rhamnopyranoside
C29H44O9	C17524	Coroglaucigenin-3-o-alpha-L-rhamnopyranoside
C29H42O9	C17525	Corotoxigenin-3-O-alpha-L-rhamnopyranoside
C36H54O14	C17526	Boivinide A
C29H36O16	C17528	beta-Hydroxyacteoside
C26H32O11	C17529	(-)-Pinoresinol glucoside
C3H6O2	C17530	Methyl acetate
C21H22O12	C17531	Plantagoside
C10H10N2O4	C17532	Metoxadiazone
C21H18N2O2	C17533	Gambirtannine
C50H80O24	C17537	Sibiricoside B
C47H80O17	C17539	Chikusetsusaponin III
C48H76O19	C17543	Chikusetsusaponin V
C41H70O12	C17544	Chikusetsusaponin Ia
C47H74O18	C17545	Chikusetsusaponin Ib
C47H76O17	C17546	Akeboside Stf
C41H66O13	C17547	Akeboside Std
C47H76O16	C17548	Akeboside Ste
C33H40O15	C17555	Icariin
C21H26N2O4	C17557	Lonicerin
C55H90O	C17558	"di-trans,poly-cis-Undecaprenol"
C19H28O11	C17564	Zizybeoside I
C25H38O16	C17565	Zizybeoside II
C38H70O4	C17566	Coixenolide
C19H24NO3	C17567	Lotusine
C39H58O4	C17568	Ubiquinone-6
C49H74O4	C17569	Ubiquinone-8
C21H39N7O13	C17571	5'-Hydroxystreptomycin
C8H17N4O9P	C17572	Bluensidine 6-phosphate
C21H39N5O14	C17573	Bluensomycin
C6H14N2O4	C17574	2-epi-Streptamine
C8H18N2O4	C17575	Actinamine
C23H29NO12	C17579	Hygromycin A
C14H27N3O8	C17582	2'-N-Acetylparomamine
C12H23N3O7	C17583	6'-Dehydro-6'-oxoparomamine
C25H47N5O15	C17587	2'''-N-Acetyl-6'''-deamino-6'''-hydroxyneomycin C
C23H43N5O14	C17589	6'''-Deamino-6'''-oxoneomycin C
C15H14O6	C17590	Catechin
C19H21NO4	C17591	(S)-Corytuberine
C21H24N2O4	C17598	Uncarine F
C13H18O7	C17599	Methylarbutin
C4H4O2	C17602	2(3H)-Furanone
C15H24O3	C17612	Indicumenone
C32H40O8	C17613	Handelin
C19H34O10	C17614	1-Octen-3-ol-3-o-beta-D-xylopyranosyl(1->6)-beta-D-glucopyranoside
C28H42N4O6	C17618	Kukoamine D
C17H18N2OS	C17619	10-(beta-Dimethylaminopropionyl)phenothiazine
C45H36O18	C17632	Cinnamtannin D1
C16H26O7	C17637	Schizonepetoside D
C16H28O8	C17638	Schizonepetoside E
C30H26O12	C17640	Procyanidin B5
C20H28O7	C17643	Cinncassiol C1
C20H30O7	C17645	Cinncassiol A
C20H32O8	C17648	Cinncassiol B
C24H40O6	C17651	alpha-Phocaecholic acid
C20H32O6	C17655	Cinncassiol D3
C20H32O5	C17656	Cinncassiol D4
C24H40O3	C17658	Isolithocholate
C19H18O7	C17669	Chryso-obtusin
C17H14O7	C17670	Aurantio-obtusin
C15H12O5	C17673	Toralactone
C39H52O25	C17674	Cassiaside B2
C21H22O11	C17675	Neocarthamin
C33H44O4	C17677	Eudesobovatol B
C29H36O15	C17678	Magnoloside A
C35H46O20	C17679	Magnoloside B
C41H56O25	C17680	Magnoloside C
C42H46O12	C17683	Neoarctin B
C31H34O9	C17685	Lappaol B
C30H34O10	C17686	Lappaol C
C45H74N7O19P3S	C17689	Ursodeoxycholoyl-CoA
C7H13O9P	C17693	5-epi-Valiolone 7-phosphate
C7H10O6	C17695	2-Keto-5-epi-valiolone
C7H11O8P	C17697	Valienone 7-phosphate
C13H23NO8	C17698	Salbostatin
C9H11NO5	C17699	Cetoniacytone A
C14H25NO8	C17700	Validoxylamine A
C19H38N4O10	C17702	Gentamicin X2
C20H40N4O10	C17703	Antibiotic G-418
C19H39N5O9	C17704	Antibiotic JI-20A
C29H55N5O18	C17707	Lividomycin A
C17H35N5O6	C17708	Fortimicin A
C23H45N5O14	C17712	Paromomycin II
C7H14O2	C17714	Heptanoic acid
C17H22O	C17716	Dehydrofalcarinol
C10H20N6O12	C17719	Tenitramine
C19H16N2O	C17720	Difenpiramide
C13H20N2O2	C17723	Metabutethamine
C13H18N2O3	C17725	Heptabarbital
C24H29N3O4	C17728	Idanpramine
C20H18N2O	C17729	Nicofetamide
C9H15NO2	C17730	Piperidione
C32H48O5	C17734	Acetoxolone
C28H48O5	C17735	7-Oxatyphasterol
C32H44N7O19P3S	C17740	p-Coumaroyl-diketide-CoA
C33H46N7O20P3S	C17741	Feruloyl-diketide-CoA
C20H18O5	C17742	Demethoxycurcumin
C16H20O4	C17745	"1-(3,4-Dihydroxyphenyl)-1-decene-3,5-dione"
C17H22O4	C17746	1-Dehydro-[6]-gingerdione
C16H24O3	C17747	5-Hydroxy-1-(4-hydroxyphenyl)-3-decanone
C27H30O11	C17749	Curcumin monoglucoside
C33H40O16	C17750	Curcumin diglucoside
C15H19NO9	C17751	cyclo-Dopa 5-O-glucoside
C21H27NO15	C17752	cyclo-Dopa-glucuronylglucoside
C18H16N2O8	C17753	Dopaxanthin quinone
C18H20N2O6	C17754	3-Methoxytyramine-betaxanthin
C17H17N2O6	C17757	2-Descarboxy-betanidin
C9H11NO6	C17758	"4,5-seco-Dopa"
C16H20O9	C17759	1-O-Feruloyl-beta-D-glucose
C22H22O11	C17762	Homoplantaginin
C21H20O12	C17763	6-Hydroxyluteolin 7-glucoside
C22H22O6	C17765	Licoricone
C32H44O7	C17766	Condurangogenin C
C32H42O7	C17767	Condurangogenin A
C21H34O6	C17770	Sarcostin
C14H19NO8	C17771	Lithospermoside
C30H28O12	C17774	Gambiriin A3
C30H26O11	C17777	Gambiriin B3
C27H32O13	C17780	Aloinoside B
C28H28O11	C17781	2''-o-p-Coumaroylaloesin
C12H14O	C17783	Capillanol
C22H24NO4	C17790	Dehydrocorydaline
C19H24O4	C17795	Capillartemisin B
C45H72O16	C17797	Astragaloside I
C43H70O15	C17798	Astragaloside II
C41H68O14	C17799	Astragaloside IV
C47H78O19	C17802	Astragaloside VII
C10H18O4	C17803	Dimethyl suberate
C21H22O9	C17809	Polygonimitin B
C15H10O6	C17810	Citreorosein
C16H12O6	C17811	Questinol
C31H36O10	C17812	Lappaol D
C17H32O	C17815	Civetol
C28H34O10	C17816	Gomisin D
C28H34O9	C17818	Gomisin F
C30H32O9	C17819	Gomisin G
C18H27NO2	C17827	Hydroxy-gamma-sanshool
C38H40O18	C17836	6''-Feruloylspinosin
C28H32O15	C17837	Isospinosin
C18H17NO5	C17839	Terrestriamide
C30H46O5	C17842	Acerinol
C22H24O7	C17845	(+)-Aschantin
C12H16O3	C17846	alpha-Asaron
C21H26O6	C17848	Biondinin A
C22H28O7	C17849	Biondinin B
C23H30O7	C17852	Biondinin E
C13H10O2	C17856	Atractylodinol
C21H36O10	C17858	Atractyloside A
C21H38O10	C17859	Atractyloside B
C21H36O7	C17860	Atractyloside C
C27H46O12	C17861	Atractyloside D
C32H54O16	C17862	Atractyloside E
C37H62O20	C17863	Atractyloside F
C21H36O8	C17864	Atractyloside G
C32H54O17	C17865	Atractyloside H
C27H44O13	C17866	Atractyloside I
C25H22O6	C17867	Cyclomorusin
C25H26O7	C17868	Morusinol
C25H24O7	C17869	Sanggenon A
C33H30O9	C17870	Sanggenon B
C45H44O12	C17871	Sanggenon E
C22H26N2O3	C17872	Corynantheine
C24H48O3	C17873	2-Hydroxytetracosanoic acid
C20H22N2O4	C17874	Uncaric acid A
C12H26O6P2S4	C17877	Dioxation
C9H16O4	C17878	Eucommiol
C15H10N2O3	C17879	Nigakinone
C27H45NO3	C17881	Zhebeinine
C33H55NO8	C17882	Peiminoside
C24H38O11	C17888	Eriojaposide A
C25H40O11	C17889	Eriojaposide B
C30H48O5	C17890	Euscaphic acid
C27H42O4	C17891	Cryptogenin
C45H38O18	C17897	Arecatannin C1
C34H30N2O8	C17905	Cannabisin A
C34H32N2O8	C17906	Cannabisin B
C35H34N2O8	C17907	Cannabisin C
C36H38N2O9	C17909	Cannabisin E
C36H36N2O8	C17911	Cannabisin G
C15H18O3	C17912	Isozaluzanin C
C15H18O2	C17913	Isodehydrocostus lactone
C13H14O4	C17917	Coixinden B
C40H44O20	C17918	Scabraside
C35H42O21	C17919	Rindoside
C45H72O20	C17921	Scopoloside I
C39H62O15	C17922	Scopoloside II
C9H13NO3	C17925	Nordephrine
C5H8N2S	C17927	Thiazolylethylamine
C6H11N3	C17929	4-Methylhistamine
C6H15N3S	C17930	Dimaprit
C6H10N4S	C17931	Imetit
C9H15N3	C17932	Immepip
C15H24N4S	C17933	Thioperamide
C12H16N2O6S	C17935	Cysteinyldopa
C9H5NO4	C17938	"5,6-Indolequinone-2-carboxylic acid"
C20H16N2O5	C17939	10-Hydroxycamptothecin
C16H31N6O7P	C17940	Rhizocticin B
C4H7O6P	C17941	2-Oxo-4-phosphonobutanoate
C5H12NO5P	C17942	FR 900098
CH3O4P	C17943	Formylphosphonate
C10H15N3O12P2	C17945	Phosphonoformyl-CMP
C4H5O7P	C17946	Carboxyphosphonopyruvate
C4H7O5P	C17948	Deamino-alpha-keto-demethylphosphinothricin
C6H12NO5P	C17949	N-Acetyldemethylphosphinothricin
C12H22N3O7P	C17950	N-Acetyldemethylphosphinothricin tripeptide
C13H24N3O7P	C17951	N-Acetylbialaphos
C17H33N6O7P	C17961	Rhizocticin D
C27H33NO11	C17963	Colchicoside
C10H14N2O2	C17964	Pilocarpidine
C10H12O	C17965	trans-Lachnophyllol
C8H16N4O6	C17967	Bluensidine
C14H25N3O9	C17968	Kasugamycin
C25H46N8O10	C17969	Minosaminomycin
C15H26N2O7	C17970	Spenolimycin
C12H24N2O9	C17971	Fortimicin FU-10
C13H27N3O8	C17972	Fortimicin AO
C13H28N4O7	C17973	Fortimicin KL1
C14H30N4O7	C17974	Fortimicin KK1
C14H30N4O5	C17975	Fortimicin AP
C15H32N4O5	C17978	1-epi-Fortimicin B
C13H27N3O7	C17982	Istamycin AO
C13H28N4O6	C17983	Istamycin KL1
C13H28N4O4	C17984	Istamycin AP
C14H30N4O4	C17986	Istamycin X0
C18H36N6O6	C17988	Istamycin A2
C15H32N4O4	C17990	Istamycin B0
C17H35N5O5	C17991	Istamycin B
C18H35N5O6	C17992	Istamycin B1
C18H36N6O5	C17993	Istamycin B3
C16H34N4O4	C17994	Istamycin C0
C18H37N5O5	C17995	Istamycin C
C19H37N5O6	C17996	Istamycin C1
C21H41N5O12	C17997	Oxyapramycin
C21H40N4O12	C17998	Saccharocin
C19H38N6O11	C18000	Nebramycin factor 4
C19H38N6O10	C18001	Nebramycin 5'
C17H33N3O11	C18002	5-Ribosylparomamine
C17H35N4O13P	C18004	5''-Phosphoribostamycin
C26H48N6O15	C18005	gamma-L-Glutamyl-butirosin B
C44H62N10O10S2	C18010	Deltorphin A
C10H6O5	C18012	Flaviolin
C20H10O10	C18014	"3,8'-Biflaviolin"
C20H26O3	C18015	Momilactone A
C35H36N4O5	C18021	Pheophorbide a
C35H38N4O7	C18022	Red chlorophyll catabolite
C20H20O5	C18023	Sophoraflavanone B
C16H24N2O14P2	C18029	"dTDP-3-oxo-2,6-dideoxy-D-glucose"
C16H24N2O13P2	C18032	"dTDP-4-oxo-2,3,6-trideoxy-D-glucose"
C16H27N3O12P2	C18033	"dTDP-4-amino-2,3,4,6-tetradeoxy-D-glucose"
C18H31N3O12P2	C18034	dTDP-D-forosamine
C14H18O3	C18036	Strigolactone ABC-rings
C19H22O5	C18037	5-Deoxystrigol
C21H28O5	C18039	Aldosterone hemiacetal
C21H32O3	C18040	5alpha-Dihydrodeoxycorticosterone
C27H46O4S	C18043	Cholesterol sulfate
C21H32O5S	C18044	3beta-Hydroxypregn-5-en-20-one sulfate
C10H17N3O6	C18048	N-Succinyl-L-citrulline
C25H28O6	C18053	Sophoraflavanone G
C15H19N3O2	C18056	N-Desmethylzolmitriptan
C8H16NO9P	C18060	N-Acetyl-alpha-D-galactosamine 1-phosphate
C14H17NO10	C18062	TRIBOA-glucoside
C34H34N4O5	C18063	C-13(2)-Carboxypyropheophorbide a
C33H34N4O3	C18064	Pyropheophorbide a
C10H20O3	C18067	"6-Hydroxy-3,7-dimethyloctanoate"
C34H37N3O6	C18069	"N1,N5,N10-Tricoumaroyl spermidine"
C34H37N3O9	C18070	"N1,N5,N10-Tricaffeoyl spermidine"
C37H43N3O9	C18071	"N1,N5,N10-Triferuloyl spermidine"
C37H43N3O12	C18072	"N1,N5,N10-Tri(hydroxyferuloyl) spermidine"
C38H45N3O12	C18073	"N1,N5-Di(hydroxyferuloyl)-N10-sinapoyl spermidine"
C20H26N10O15P2	C18076	5'-Phosphoguanylyl(3'->5')guanosine
C10H6O4	C18078	Ayapin
C12H8O4	C18082	Isobergapten
C2H4NO2	C18091	Ethylnitronate
C12H13I3N2O2	C18093	Iopodic acid
C14H22N2O16P2	C18094	UDP-L-arabinofuranose
C38H54N8O10	C18095	Deltorphin B
C6H13O9P	C18096	D-Allulose 6-phosphate
C37H52N8O10	C18097	Deltorphin C
C35H40N4O7	C18098	Primary fluorescent chlorophyll catabolite
C25H30N2O6	C18127	beta-Funaltrexamine
C26H26N2O3	C18128	Naltrindole
C40H43N3O6	C18130	Norbinaltorphimine
C17H22O3	C18131	Geranyl-hydroxybenzoate
C16H22O3	C18132	3''-Hydroxy-geranylhydroquinone
C16H16O4	C18133	Deoxyshikonin
C16H18O3	C18134	Dihydroechinofuran
C16H20O3	C18135	Dihydroshikonofuran
C28H48N9O16P	C18136	2''-Adenylylgentamicin A
C8HF17O3S	C18142	Perfluorooctanesulfonic acid
C8F18O2S	C18143	Perfluorooctylsulfonyl fluoride
C24H54OSn2	C18149	Tributyltin oxide
C10H14	C18150	n-Butylbenzene
C55H72MgN4O6	C18151	7(1)-Hydroxychlorophyll a
C35H36MgN4O5	C18152	3-Vinylbacteriochlorophyllide a
C35H38MgN4O6	C18153	3-Hydroxyethylbacteriochlorophyllide a
C35H36MgN4O6	C18155	Bacteriochlorophyllide a
C35H34MgN4O6	C18156	Bacteriochlorophyllide b
C33H32MgN4O3	C18157	8-Ethyl-12-methyl-3-vinylbacteriochlorophyllide d
C15H24N2O	C18158	17-Oxosparteine
C18H18O4	C18165	Enterolactone
C5H9NO2	C18170	3-Acetamidopropanal
C8H19N3O2	C18172	Carboxyspermidine
C20H30O4	C18173	Resolvin E2
C7H17N3O2	C18174	Carboxynorspermidine
C22H32O5	C18179	Resolvin D2
C34H64O13	C18191	13-Sophorosyloxydocosanoic acid
C28H46O	C18192	Vitamin D4
C29H48O	C18193	Vitamin D5
C13H24O2	C18206	cis-11-Methyl-2-dodecenoic acid
C13H10O4	C18216	4-Hydroxyphenyl-4-hydroxybenzoate
C26H40O6	C18217	16-Feruloyloxypalmitate
C16H32O3	C18218	16-Hydroxypalmitate
C23H34O4	C18230	Calcitroic acid
C27H44O4	C18231	Calcitetrol
C5H5NO4	C18232	N-Formylmaleamic acid
C18H32N2O13S	C18235	S-(Hydroxymethyl)mycothiol
C10H12MoN5O8PS2	C18237	Molybdoenzyme molybdenum cofactor
C16H10O4	C18252	"Phenanthrene-4,5-dicarboxylate"
C15H10O2	C18253	Phenanthrene-4-carboxylate
C16H12O2	C18255	"trans-4,5-Dihydroxy-4,5-dihydropyrene"
C15H12O4	C18256	"cis-3,4-Phenanthrenedihydrodiol-4-carboxylate"
C16H8O2	C18258	"Pyrene-1,8-dione"
C17H12O	C18259	1-Methoxypyrene
C18H14O2	C18260	"1,6-Dimethoxypyrene"
C16H10O2	C18266	"1-Hydroxypyrene-7,8-oxide"
C16H10O	C18268	2-Hydroxypyrene
C16H10O4S	C18269	1-Pyrenylsulfate
C17H12O2	C18274	"7,8-Dihydropyrene-7-carboxylate"
C20H12O4	C18277	"4,5-Chrysenedicarboxylate"
C20H12O2	C18280	"11,12-Dihydroxybenzo[a]pyrene"
C19H10O2	C18281	10-Oxabenzo[def]chrysen-9-one
C19H12O2	C18283	4-Chrysenecarboxylate
C20H14O2	C18285	"Benzo[a]pyrene-trans-11,12-dihydrodiol"
C20H12O	C18286	"Benzo[a]pyrene-11,12-epoxide"
C19H13NO6	C18295	Pretetramid
C22H22N2O9	C18296	"5a,11a-Dehydrooxytetracycline"
C8H8O6	C18314	"Phthalate 3,4-cis-dihydrodiol"
C7H7NO4	C18315	4-Methyl-5-nitrocatechol
C7H6O3	C18316	2-Hydroxy-5-methylquinone
C7H8O5	C18318	"cis,cis-2,4-Dihydroxy-5-methyl-6-oxo-2,4-hexadienoate"
C7H8N2O2	C18320	4-Amino-2-nitrotoluene
C50H84O7P2	C18321	"(2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34E)-Decaprenyl diphosphate"
C26H40N7O19P3S	C18323	3-Methylfumaryl-CoA
C15H22N4O3	C18325	Feruloylagmatine
C13H18N2O2	C18326	p-Coumaroylputrescine
C9H8O6	C18338	5-Carboxyvanillic acid
C12H18O11	C18339	L-Ascorbic acid-2-glucoside
C8H12O6	C18342	3-O-Ethyl-L-ascorbic acid
C8H8O7	C18345	"4-Carboxy-2-hydroxy-6-methoxy-6-oxohexa-2,4-dienoate"
C16H14O8	C18347	"5,5'-Dehydrodivanillate"
C15H12O8	C18348	"2,2',3-Trihydroxy-3'-methoxy-5,5'-dicarboxybiphenyl"
C15H12O10	C18349	4-[2-(5-Carboxy-2-hydroxy-3-methoxyphenyl)-2-oxoethylidene]-2-hydroxy-2-pentenedioate
C8H10N2O4S	C18350	Asulam
C6H7NO2	C18351	4-Aminocatechol
C16H16O7	C18358	DHKred-OH
C22H22O10	C18359	Dihydrogranaticin
C17H20O5S	C18363	Firocoxib
C45H69N11O12S	C18365	Carbetocin
C19H25NO4	C18373	Tetramethrin
C24H34N8O4S2	C18377	Thiamine disulfide
C6H10MgO4	C18384	Magnesium dipropionate
C12H13N3O4S2	C18387	Sulfamoyldapsone
C14H15N7	C18388	Diminazene
C6H3I2NO3	C18393	Disophenol
C10H23O2PS2	C18395	Cadusafos
C9H10NO3PS	C18397	Cyanophos
C8H19O2PS3	C18400	Disulfoton
C9H18NO3PS2	C18402	Fosthiazate
C26H21F6NO5	C18408	Acrinathrin
C25H28O3	C18410	Etofenprox
C22H23NO3	C18411	Fenpropathrin
C25H29FO2Si	C18412	Silafluofen
C17H25N3O4S2	C18414	Alanycarb
C18H24FN3O3S	C18415	Benthiavalicarb isopropyl
C20H32N2O3S	C18416	Carbosulfan
C7H13N3O3S	C18419	Oxamyl
C16H16N2O4	C18420	Phenmedipham
C18H22N2O2S	C18422	Pyributicarb
C10H18N4O4S3	C18423	Thiodicarb
C18H22FN5O8S	C18429	Flucetosulfuron
C10H17N3O2	C18432	Isouron
C14H21N3O3	C18433	Karbutilate
C14H20N2O	C18435	Siduron
C9H16N4OS	C18436	Tebuthiuron
C13H16N10O5S	C18438	Azimsulfuron
C17H19N5O6S	C18439	Cyclosulfamuron
